"NAME","Compañía telefónica","Tecnología","null","Memoria Interna","A prueba de agua","Clasificación Procesador","Cámara frontal","Cámara trasera","Procesador","Tipo de monitor","Resistencia máxima sumergible","Pantalla Touch","Cámaras Integradas","Internet / Multimedia","Garantía del fabricante - Partes","Garantía del fabricante - Mano de Obra","Modelo","Color de Producto","Gama de color","Nombre del Producto","Marca","EAN/UPC","Wireless Charging","Tipo de pantalla","Interfaz","Carga inalámbrica","Modelo de celular","Tarjeta de expansión","Phone Memory (RAM)","Ranura de la tarjeta multimedia","Alto Producto","Ancho Producto","Profundidad Producto","Peso Producto","A prueba de golpes","Salida de auriculares","Tipo de Batería","Usage Time(s)","Sincronización"
"Samsung - Galaxy A10s - Negro (AT&T)","AT&T","4G LTE","No","32 GB","No","Samsung","8 megapixels","13 megapixels","","Acelerómetro, Sensor de Luz Ambiental, Sensor de Proximidad","","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","Galaxy A10s","","Negro","Samsung - Galaxy A10s - Negro (AT&T)","Samsung","7501882623514","","TFT-LCD","Micro-USB","","","Nano SIM","2 GB","microSD","","","","","","","iones de Litio","","Bixby"
"Samsung - Galaxy A30 - Negro (Desbloqueado)","Desbloqueado","4G LTE","No","64 GB","No","Samsung","16 megapixels","16 megapixels","Exynos 7904","Acelerómetro, Sensor Geomagnético, Sensor Giroscópico, Sensor de Luz Ambiental, Sensor de Proximidad, Sensor de huellas dactilares","","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","Samsung Galaxy A30","Negro","Negro","Samsung - Galaxy A30 - Negro (Desbloqueado)","Samsung","7502284459138","","Super AMOLED","USB","","","Nano SIM","3 GB","microSD","","","","","","Sí","iones de Litio","",""
"Samsung - Galaxy 01 - Rojo (Telcel)","TELCEL","2G, 3G, 4G, GSM, LTE, WCDMA (UMTS)","No","16 GB","No","","5 megapixels","13 megapixels","Octa-core","Acelerómetro, Sensor de Luz Ambiental, Sensor de Proximidad","","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","Galaxy 01","","Rojo","Samsung - Galaxy 01 - Rojo (Telcel)","Samsung","7506227336654","","TFT-LCD","Micro USB","","","Nano SIM","2 GB","microSD","14.6 cm","7 cm","0.8 cm","0.149 kg","","","","","SmartThings"
"Samsung - Galaxy A31 - Negro (AT&T)","AT&T","2G, 3G, LTE","Sí","128 GB","No","Samsung","20 megapixels","48 megapixels","Chipset Mediatek MT6768, Octa-core (2x 2GHz + 6x 1.7GHz)","Acelerómetro, Sensor Geomagnético, Sensor Giroscópico, Sensor de Proximidad","","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 año","1 año","SM-A315G","Negro","Negro","Samsung - Galaxy A31 - Negro (AT&T)","Samsung","7501882629318","","AMOLED","USB Type C","","","","4 GB","","15.9 cm","7.3 cm","0.86 cm","0.185 kg","No","","iones de Litio","20","SmartThings"
"Samsung - Galaxy A80 - Plata (AT&T)","AT&T","4G LTE","Sí","128 GB","No","Qualcomm","48 megapixels","40 megapixels","SM7150","Acelerómetro, Hall effect sensor, Sensor Geomagnético, Sensor Giroscópico, Sensor de Luz Ambiental, Sensor de Proximidad, Sensor de huellas dactilares","","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","","Plata","Plata","Samsung - Galaxy A80 - Plata (AT&T)","Samsung","7501882622869","","Super AMOLED","USB Type C","","","","8 GB","","","","","","","Sí","iones de Litio","","Bixby"
"Samsung - Galaxy Note 10 Plus [Último modelo] - Plata (Telcel)","TELCEL","4G","Sí","256 GB","Sí","Samsung","10 megapixels","16 megapixels","","Acelerómetro, Barómetro, Brújula, Sensor Giroscópico, Sensor de Proximidad, Sensor de huellas dactilares","5 feet","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","Samsung Galaxy Note 10 Plus","Plata","Plata","Samsung - Galaxy Note 10 Plus [Último modelo] - Plata (Telcel)","Samsung","7506227335039","Sí","AMOLED","USB","Qi","Samsung Galaxy Note10+","Nano SIM","12 GB","microSD","","","","","","","iones de Litio","","Bixby"
"Samsung - Note 10  [Último modelo] - Plata (Telcel)","TELCEL","4G","Sí","256 GB","Sí","Samsung Exynos","10 megapixels","16 megapixels","","Acelerómetro, Barómetro, Brújula, Sensor Giroscópico, Sensor de Proximidad, Sensor de huellas dactilares","5 feet","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","Note 10","Plata","Plata","Samsung - Note 10  [Último modelo] - Plata (Telcel)","Samsung","7506227335015","Sí","AMOLED","USB","Qi","Samsung Galaxy Note10+","Nano SIM","12 GB","microSD","","","","","","","iones de Litio","","Bixby"
"Samsung - Galaxy Note 10  [Último modelo] - 256 GB - Negro (Telcel)","TELCEL","4G","Sí","256 GB","Sí","Qualcomm","10 megapixels","16 megapixels","","Acelerómetro, Barómetro, Brújula, Sensor Giroscópico, Sensor de Proximidad, Sensor de huellas dactilares","5 feet","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","Note 10","Negro","Negro","Samsung - Galaxy Note 10  [Último modelo] - 256 GB - Negro (Telcel)","Samsung","7506227335008","Sí","AMOLED","USB","Qi","Samsung Galaxy Note10","Nano SIM","12 GB","microSD","","","","","","Sí","iones de Litio","","Bixby"
"Samsung - Galaxy Note 10 Plus [Último modelo] - Negro (Telcel)","TELCEL","4G","Sí","256 GB","Sí","Samsung","10 megapixels","16 megapixels","","Acelerómetro, Barómetro, Brújula, Sensor Giroscópico, Sensor de Proximidad, Sensor de huellas dactilares","5 feet","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","Samsung Galaxy Note 10 Plus","Negro","Negro","Samsung - Galaxy Note 10 Plus [Último modelo] - Negro (Telcel)","Samsung","7506227335022","Sí","AMOLED","USB","Qi","Samsung Galaxy Note10+","Nano SIM","12 GB","microSD","","","","","","","iones de Litio","","Bixby"
"Apple - iPhone 11 Pro Max - 512 GB - Dorado (Telcel)","TELCEL","4G LTE","Sí","512 GB","Sí","Apple","12 megapixels","12 megapixels","Chip biónico A13 con motor neuronal de tercera generación","Acelerómetro, Barómetro, Face ID, Sensor de Luz Ambiental, Sensor de Proximidad, Sensor de humedad","5 Metros","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","iPhone 11 Pro Max","Dorado","Dorado","Apple - iPhone 11 Pro Max - 512 GB - Dorado (Telcel)","Apple","7506227335626","Sí","OLED","Lightning","Qi","Apple iPhone 11 Pro Max","Nano SIM","","","","","","","","","","",""
"Apple - iPhone 11 Pro - 64 GB - Plata (AT&T)","AT&T","4G LTE","Sí","64 GB","Sí","Apple","12 megapixels","12 megapixels","Chip biónico A13 con motor neuronal de tercera generación","Acelerómetro, Barómetro, Face ID, Sensor de Luz Ambiental, Sensor de Proximidad, Sensor de humedad","4 Metros","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","iPhone 11 Pro","Plata","Plata","Apple - iPhone 11 Pro - 64 GB - Plata (AT&T)","Apple","190199388949","Sí","OLED","Lightning","Qi","Apple iPhone 11 Pro","Nano SIM","","","","","","","","","","",""
"Apple - iPhone 11 Pro Max - 512 GB - Plata (Telcel)","TELCEL","4G LTE","Sí","512 GB","Sí","Apple","12 megapixels","12 megapixels","Chip biónico A13 con motor neuronal de tercera generación","Acelerómetro, Barómetro, Face ID, Sensor de Luz Ambiental, Sensor de Proximidad, Sensor de humedad","5 Metros","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","iPhone 11 Pro Max","Plata","Plata","Apple - iPhone 11 Pro Max - 512 GB - Plata (Telcel)","Apple","7506227335619","Sí","OLED","Lightning","Qi","Apple iPhone 11 Pro Max","Nano SIM","","","","","","","","","","",""
"Apple - iPhone 11 Pro Max - 64 GB - Plata (Telcel)","TELCEL","4G LTE","Sí","64 GB","Sí","Apple","12 megapixels","12 megapixels","Chip biónico A13 con motor neuronal de tercera generación","Acelerómetro, Barómetro, Face ID, Sensor de Luz Ambiental, Sensor de Proximidad, Sensor de humedad","5 Metros","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","iPhone 11 Pro Max","Plata","Plata","Apple - iPhone 11 Pro Max - 64 GB - Plata (Telcel)","Apple","7506227335534","Sí","OLED","Lightning","Qi","Apple iPhone 11 Pro Max","Nano SIM","","","","","","","","","","",""
"Apple - iPhone 11 Pro Max - 64 GB - Gris Espacial (AT&T)","AT&T","4G LTE","Sí","64 GB","Sí","Apple","12 megapixels","12 megapixels","Chip biónico A13 con motor neuronal de tercera generación","Acelerómetro, Barómetro, Face ID, Sensor de Luz Ambiental, Sensor de Proximidad, Sensor de humedad","5 Metros","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","iPhone 11 Pro Max","Gris Espacial","Space Gray","Apple - iPhone 11 Pro Max - 64 GB - Gris Espacial (AT&T)","Apple","190199381100","Sí","OLED","Lightning","Qi","Apple iPhone 11 Pro Max","Nano SIM","","","","","","","","","","",""
"Apple - iPhone 11 Pro Max - 64 GB - Verde Medianoche (AT&T)","AT&T","4G LTE","Sí","64 GB","Sí","Apple","12 megapixels","12 megapixels","Chip biónico A13 con motor neuronal de tercera generación","Acelerómetro, Barómetro, Face ID, Sensor de Luz Ambiental, Sensor de Proximidad, Sensor de humedad","5 Metros","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","iPhone 11 Pro Max","Verde Medianoche","Verde","Apple - iPhone 11 Pro Max - 64 GB - Verde Medianoche (AT&T)","Apple","190199382213","Sí","OLED","Lightning","Qi","Apple iPhone 11 Pro Max","Nano SIM","","","","","","","","","","",""
"Apple - iPhone 11 Pro - 512 GB - Plata (Telcel)","TELCEL","4G LTE","Sí","512 GB","Sí","Apple","12 megapixels","12 megapixels","Chip biónico A13 con motor neuronal de tercera generación","Acelerómetro, Barómetro, Face ID, Sensor de Luz Ambiental, Sensor de Proximidad, Sensor de humedad","4 Metros","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","iPhone 11 Pro","Plata","Plata","Apple - iPhone 11 Pro - 512 GB - Plata (Telcel)","Apple","7506227335497","Sí","OLED","Lightning","Qi","Apple iPhone 11 Pro","Nano SIM","","","","","","","","","","",""
"Apple - iPhone 11 Pro - 256 GB - Plata (Telcel)","TELCEL","4G LTE","Sí","256 GB","Sí","Apple","12 megapixels","12 megapixels","Chip biónico A13 con motor neuronal de tercera generación","Acelerómetro, Barómetro, Face ID, Sensor de Luz Ambiental, Sensor de Proximidad, Sensor de humedad","4 Metros","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","iPhone 11 Pro","Plata","Plata","Apple - iPhone 11 Pro - 256 GB - Plata (Telcel)","Apple","7506227335459","Sí","OLED","Lightning","Qi","Apple iPhone 11 Pro","Nano SIM","","","","","","","","","","",""
"Apple - iPhone 11 Pro Max - 64 GB - Gris Espacial (Telcel)","TELCEL","4G LTE","Sí","64 GB","Sí","Apple","12 megapixels","12 megapixels","Chip biónico A13 con motor neuronal de tercera generación","Acelerómetro, Barómetro, Face ID, Sensor de Luz Ambiental, Sensor de Proximidad, Sensor de humedad","5 Metros","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","iPhone 11 Pro Max","Gris Espacial","Space Gray","Apple - iPhone 11 Pro Max - 64 GB - Gris Espacial (Telcel)","Apple","7506227335527","Sí","OLED","Lightning","Qi","Apple iPhone 11 Pro Max","Nano SIM","","","","","","","","","","",""
"Apple - iPhone 11 Pro - 512 GB - Gris Espacial (Telcel)","TELCEL","4G LTE","Sí","512 GB","Sí","Apple","12 megapixels","12 megapixels","Chip biónico A13 con motor neuronal de tercera generación","Acelerómetro, Barómetro, Face ID, Sensor de Luz Ambiental, Sensor de Proximidad, Sensor de humedad","4 Metros","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","iPhone 11 Pro","Gris","Gris","Apple - iPhone 11 Pro - 512 GB - Gris Espacial (Telcel)","Apple","7506227335480","Sí","OLED","Lightning","Qi","Apple iPhone 11 Pro","Nano SIM","","","","","","","","","","",""
"Apple - iPhone 11 Pro Max - 256 GB - Verde Medianoche (AT&T)","AT&T","4G LTE","Sí","256 GB","Sí","Apple","12 megapixels","12 megapixels","Chip biónico A13 con motor neuronal de tercera generación","Acelerómetro, Barómetro, Face ID, Sensor de Luz Ambiental, Sensor de Proximidad, Sensor de humedad","5 Metros","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","iPhone 11 Pro Max","Verde Medianoche","Verde","Apple - iPhone 11 Pro Max - 256 GB - Verde Medianoche (AT&T)","Apple","190199383692","Sí","OLED","Lightning","Qi","Apple iPhone 11 Pro Max","Nano SIM","","","","","","","","","","",""
"Apple - iPhone 11 Pro - 512 GB - Verde Medianoche (Telcel)","TELCEL","4G LTE","Sí","512 GB","Sí","Apple","12 megapixels","12 megapixels","Chip biónico A13 con motor neuronal de tercera generación","Acelerómetro, Barómetro, Face ID, Sensor de Luz Ambiental, Sensor de Proximidad, Sensor de humedad","4 Metros","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","iPhone 11 Pro","Verde Medianoche","Verde","Apple - iPhone 11 Pro - 512 GB - Verde Medianoche (Telcel)","Apple","7506227335510","Sí","OLED","Lightning","Qi","Apple iPhone 11 Pro","Nano SIM","","","","","","","","","","",""
"Apple - iPhone 11 Pro Max - 256 GB - Plata (Telcel)","TELCEL","4G LTE","Sí","256 GB","Sí","Apple","12 megapixels","12 megapixels","Chip biónico A13 con motor neuronal de tercera generación","Acelerómetro, Barómetro, Face ID, Sensor de Luz Ambiental, Sensor de Proximidad, Sensor de humedad","5 Metros","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","iPhone 11 Pro Max","Plata","Plata","Apple - iPhone 11 Pro Max - 256 GB - Plata (Telcel)","Apple","7506227335572","Sí","OLED","Lightning","Qi","Apple iPhone 11 Pro Max","Nano SIM","","","","","","","","","","",""
"Apple - iPhone 11 Pro Max - 64 GB - Plata (AT&T)","AT&T","4G LTE","Sí","64 GB","Sí","Apple","12 megapixels","12 megapixels","Chip biónico A13 con motor neuronal de tercera generación","Acelerómetro, Barómetro, Face ID, Sensor de Luz Ambiental, Sensor de Proximidad, Sensor de humedad","5 Metros","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","iPhone 11 Pro Max","Plata","Plata","Apple - iPhone 11 Pro Max - 64 GB - Plata (AT&T)","Apple","190199381476","Sí","OLED","Lightning","Qi","Apple iPhone 11 Pro Max","Nano SIM","","","","","","","","","","",""
"Apple - iPhone 11 Pro Max - 256 GB - Plata (AT&T)","AT&T","4G LTE","Sí","256 GB","Sí","Apple","12 megapixels","12 megapixels","Chip biónico A13 con motor neuronal de tercera generación","Acelerómetro, Barómetro, Face ID, Sensor de Luz Ambiental, Sensor de Proximidad, Sensor de humedad","5 Metros","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","iPhone 11 Pro Max","Plata","Plata","Apple - iPhone 11 Pro Max - 256 GB - Plata (AT&T)","Apple","190199382954","Sí","OLED","Lightning","Qi","Apple iPhone 11 Pro Max","Nano SIM","","","","","","","","","","",""
"Apple - iPhone 11 Pro - 256 GB - Dorado  (Telcel)","TELCEL","4G LTE","Sí","256 GB","Sí","Apple","12 megapixels","12 megapixels","Chip biónico A13 con motor neuronal de tercera generación","Acelerómetro, Barómetro, Face ID, Sensor de Luz Ambiental, Sensor de Proximidad, Sensor de humedad","4 Metros","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","iPhone 11 Pro","Dorado","Dorado","Apple - iPhone 11 Pro - 256 GB - Dorado  (Telcel)","Apple","7506227335466","Sí","OLED","Lightning","Qi","Apple iPhone 11 Pro","Nano SIM","","","","","","","","","","",""
"Apple - iPhone 11 - 64 GB - Amarillo (Telcel)","TELCEL","4G LTE","Sí","64 GB","Sí","Apple","12 megapixels","12 megapixels","Chip biónico A13 con motor neuronal de tercera generación","Acelerómetro, Barómetro, Sensor de Luz Ambiental, Sensor de Proximidad, Sensor de huellas dactilares","2 Metros","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","iPhone 11","","Amarillo","Apple - iPhone 11 - 64 GB - Amarillo (Telcel)","Apple","7506227335237","Sí","Retina","Lightning","Qi","Apple iPhone 11","Nano SIM","","","","","","","","","","","Siri"
"Apple - iPhone 11 Pro - 256 GB - Oro (AT&T)","AT&T","4G LTE","Sí","256 GB","Sí","Apple","12 megapixels","12 megapixels","Chip biónico A13 con motor neuronal de tercera generación","Acelerómetro, Barómetro, Face ID, Sensor de Luz Ambiental, Sensor de Proximidad, Sensor de humedad","4 Metros","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","iPhone 11 Pro","Oro Rosa","Oro Rosa","Apple - iPhone 11 Pro - 256 GB - Oro (AT&T)","Apple","190199390645","Sí","OLED","Lightning","Qi","Apple iPhone 11 Pro","Nano SIM","","","","","","","","","","",""
"Apple - iPhone 11 Pro - 256 GB - Plata (AT&T)","AT&T","4G LTE","Sí","256 GB","Sí","Apple","12 megapixels","12 megapixels","Chip biónico A13 con motor neuronal de tercera generación","Acelerómetro, Barómetro, Face ID, Sensor de Luz Ambiental, Sensor de Proximidad, Sensor de humedad","4 Metros","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","iPhone 11 Pro","Plata","Plata","Apple - iPhone 11 Pro - 256 GB - Plata (AT&T)","Apple","190199390300","Sí","OLED","Lightning","Qi","Apple iPhone 11 Pro","Nano SIM","","","","","","","","","","",""
"Apple - iPhone 11 Pro - 64 GB - Gris Espacial (AT&T)","AT&T","4G LTE","Sí","64 GB","Sí","Apple","12 megapixels","12 megapixels","Chip biónico A13 con motor neuronal de tercera generación","Acelerómetro, Barómetro, Face ID, Sensor de Luz Ambiental, Sensor de Proximidad, Sensor de humedad","4 Metros","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","iPhone 11 Pro","Space Gray","Space Gray","Apple - iPhone 11 Pro - 64 GB - Gris Espacial (AT&T)","Apple","190199388604","Sí","OLED","Lightning","Qi","Apple iPhone 11 Pro","Nano SIM","","","","","","","","","","",""
"Apple - iPhone 11 Pro - 256 GB - Verde Medianoche (AT&T)","AT&T","4G LTE","Sí","256 GB","Sí","Apple","12 megapixels","12 megapixels","Chip biónico A13 con motor neuronal de tercera generación","Acelerómetro, Barómetro, Face ID, Sensor de Luz Ambiental, Sensor de Proximidad, Sensor de humedad","4 Metros","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","iPhone 11 Pro","Verde Medianoche","Verde","Apple - iPhone 11 Pro - 256 GB - Verde Medianoche (AT&T)","Apple","190199390980","Sí","OLED","Lightning","Qi","Apple iPhone 11 Pro","Nano SIM","","","","","","","","","","",""
"Apple - iPhone 11 Pro - 256 GB - Gris Espacial (AT&T)","AT&T","4G LTE","Sí","256 GB","Sí","Apple","12 megapixels","12 megapixels","Chip biónico A13 con motor neuronal de tercera generación","Acelerómetro, Barómetro, Face ID, Sensor de Luz Ambiental, Sensor de Proximidad, Sensor de humedad","4 Metros","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","iPhone 11 Pro","Space Gray","Space Gray","Apple - iPhone 11 Pro - 256 GB - Gris Espacial (AT&T)","Apple","190199389960","Sí","OLED","Lightning","Qi","Apple iPhone 11 Pro","Nano SIM","","","","","","","","","","",""
"Apple - iPhone 11 Pro - 64 GB - Oro (AT&T)","AT&T","4G LTE","Sí","64 GB","Sí","Apple","12 megapixels","12 megapixels","Chip biónico A13 con motor neuronal de tercera generación","Acelerómetro, Barómetro, Face ID, Sensor de Luz Ambiental, Sensor de Proximidad, Sensor de humedad","4 Metros","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","iPhone 11 Pro","Oro Rosa","Oro Rosa","Apple - iPhone 11 Pro - 64 GB - Oro (AT&T)","Apple","190199389281","Sí","OLED","Lightning","Qi","Apple iPhone 11 Pro","Nano SIM","","","","","","","","","","",""
"Apple - iPhone 11 Pro - 64 GB - Verde Medianoche (AT&T)","AT&T","4G LTE","Sí","64 GB","Sí","Apple","12 megapixels","12 megapixels","Chip biónico A13 con motor neuronal de tercera generación","Acelerómetro, Barómetro, Face ID, Sensor de Luz Ambiental, Sensor de Proximidad, Sensor de humedad","4 Metros","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","iPhone 11 Pro","Verde Medianoche","Verde","Apple - iPhone 11 Pro - 64 GB - Verde Medianoche (AT&T)","Apple","190199389625","Sí","OLED","Lightning","Qi","Apple iPhone 11 Pro","Nano SIM","","","","","","","","","","",""
"Apple - iPhone 11 Pro Max - 64 GB - Verde Medianoche (Telcel)","TELCEL","4G LTE","Sí","64 GB","Sí","Apple","12 megapixels","12 megapixels","Chip biónico A13 con motor neuronal de tercera generación","Acelerómetro, Barómetro, Face ID, Sensor de Luz Ambiental, Sensor de Proximidad, Sensor de humedad","5 Metros","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","iPhone 11 Pro Max","Verde Medianoche","Verde","Apple - iPhone 11 Pro Max - 64 GB - Verde Medianoche (Telcel)","Apple","7506227335558","Sí","OLED","Lightning","Qi","Apple iPhone 11 Pro Max","Nano SIM","","","","","","","","","","",""
"Apple - iPhone 11 Pro Max - 256 GB - Dorado (Telcel)","TELCEL","4G LTE","Sí","256 GB","Sí","Apple","12 megapixels","12 megapixels","Chip biónico A13 con motor neuronal de tercera generación","Acelerómetro, Barómetro, Face ID, Sensor de Luz Ambiental, Sensor de Proximidad, Sensor de humedad","5 Metros","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","iPhone 11 Pro Max","Dorado","Dorado","Apple - iPhone 11 Pro Max - 256 GB - Dorado (Telcel)","Apple","7506227335589","Sí","OLED","Lightning","Qi","Apple iPhone 11 Pro Max","Nano SIM","","","","","","","","","","",""
"Apple - iPhone 11 Pro - 64 GB - Verde Medianoche (Telcel)","TELCEL","4G LTE","Sí","64 GB","Sí","Apple","12 megapixels","12 megapixels","Chip biónico A13 con motor neuronal de tercera generación","Acelerómetro, Barómetro, Face ID, Sensor de Luz Ambiental, Sensor de Proximidad, Sensor de humedad","4 Metros","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","iPhone 11 Pro","Verde Medianoche","Verde","Apple - iPhone 11 Pro - 64 GB - Verde Medianoche (Telcel)","Apple","7506227335435","Sí","OLED","Lightning","Qi","Apple iPhone 11 Pro","Nano SIM","","","","","","","","","","",""
"Samsung - Galaxy S20 Ultra - Negro (Telcel)","TELCEL","5G","Sí","128 GB","Sí","Samsung","40 megapixels","","Exynos 990","","5 feet","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","","","Negro","Samsung - Galaxy S20 Ultra - Negro (Telcel)","Samsung","7506227336869","Sí","AMOLED","","Qi","Samsung Galaxy S20 Ultra 5G","","12 GB","","","","","","","","","","Bixby, Google Assistant"
"Samsung - Galaxy S20 Plus - Azul (Telcel)","TELCEL","4G","Sí","128 GB","Sí","Samsung","10 megapixels","","Exynos 990","","5 feet","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","","","Azul","Samsung - Galaxy S20 Plus - Azul (Telcel)","Samsung","7506227336838","Sí","AMOLED","","Qi","Samsung Galaxy S20+ 5G","","8 GB","","","","","","","","","","Bixby, Google Assistant"
"Samsung - Galaxy S20 - Gris (Telcel)","TELCEL","5G","Sí","128 GB","Sí","Samsung","10 megapixels","16 megapixels","Exynos 990","","5 feet","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","","","Gris","Samsung - Galaxy S20 - Gris (Telcel)","Samsung","7506227336814","Sí","AMOLED","","Qi","Samsung Galaxy S20 Ultra 5G","","8 GB","","","","","","","","","","Bixby, Google Assistant"
"Samsung - Galaxy S20 Plus - Azul (AT&T)","AT&T","4G","Sí","128 GB","Sí","Samsung","10 megapixels","","Exynos 990","","5 feet","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","","","Azul","Samsung - Galaxy S20 Plus - Azul (AT&T)","Samsung","7501882629813","Sí","AMOLED","","Qi","Samsung Galaxy S20+ 5G","","8 GB","","","","","","","","","","Bixby, Google Assistant"
"Samsung - Galaxy S20 Ultra - Gris (Telcel)","TELCEL","5G","Sí","128 GB","Sí","Samsung","40 megapixels","","Exynos 990","","5 feet","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","","","Gris","Samsung - Galaxy S20 Ultra - Gris (Telcel)","Samsung","7506227336852","Sí","AMOLED","","Qi","Samsung Galaxy S20 Ultra 5G","","12 GB","","","","","","","","","","Bixby, Google Assistant"
"Samsung - Galaxy S20 Plus - 128GB - Gris (AT&T)","AT&T","4G","Sí","128 GB","Sí","Samsung","10 megapixels","","Exynos 990","","5 feet","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","SAMSUNG GALAXY S20+ 128GB GRIS","","Gris","Samsung - Galaxy S20 Plus - 128GB - Gris (AT&T)","Samsung","7501882629806","Sí","AMOLED","","Qi","Samsung Galaxy S20+ 5G","","8 GB","","","","","0.186 kg","","","","","Bixby, Google Assistant"
"Samsung - Galaxy S20 Plus - Gris (Telcel)","TELCEL","4G","Sí","128 GB","Sí","Samsung","10 megapixels","","Exynos 990","","5 feet","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","","","Gris","Samsung - Galaxy S20 Plus - Gris (Telcel)","Samsung","7506227336845","Sí","AMOLED","","Qi","Samsung Galaxy S20+ 5G","","8 GB","","","","","","","","","","Bixby, Google Assistant"
"Apple - iPhone SE 64 GB - Negro (AT&T)","AT&T","4G LTE","Sí","64 GB","Sí","Apple","7 megapixels","12 megapixels","Chip biónico A13 con motor neuronal de tercera generación","Acelerómetro, Barómetro, Sensor de Luz Ambiental, Sensor de Proximidad, Sensor de huellas dactilares","5 feet","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","iPhone SE","Negro","Negro","Apple - iPhone SE 64 GB - Negro (AT&T)","Apple","190199503779","","","","","","","","","","","","","","","","",""
"Apple - iPhone SE 64 GB - Negro (Telcel)","TELCEL","4G LTE","Sí","64 GB","Sí","Apple","7 megapixels","12 megapixels","Chip biónico A13 con motor neuronal de tercera generación","Acelerómetro, Barómetro, Sensor de Luz Ambiental, Sensor de Proximidad, Sensor de huellas dactilares","5 feet","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","iPhone SE","Negro","Negro","Apple - iPhone SE 64 GB - Negro (Telcel)","Apple","7506227337675","","","","","","","","","","","","","","","","",""
"Apple - iPhone SE 64 GB - Blanco (AT&T)","AT&T","4G LTE","Sí","64 GB","Sí","Apple","7 megapixels","12 megapixels","Chip biónico A13 con motor neuronal de tercera generación","Acelerómetro, Barómetro, Sensor de Luz Ambiental, Sensor de Proximidad, Sensor de huellas dactilares","5 feet","Sí","Sí. Frontal y trasera","Bluetooth, Wifi","1 Año","1 Año","iPhone SE","Blanco","Blanco","Apple - iPhone SE 64 GB - Blanco (AT&T)","Apple","190199504134","","","","","","","","","","","","","","","","",""
